edit_seed,variant,projection,layer,output_dimension,official_alpha_mean,official_alpha_std,official_alpha_min,official_alpha_max,official_alpha_p50,official_alpha_p95,official_alpha_p99,controlled_alpha_mean,controlled_alpha_std,controlled_alpha_min,controlled_alpha_max,controlled_alpha_p50,controlled_alpha_p95,controlled_alpha_p99,constant_alpha_value,constant_mean_abs_error,exact_multiset_preserved,identity_exact_all_ones,trace_B,frobenius_B,shuffle_salt,permutation_seed
20260820,official,to_v,10,640,0.0082047503645299,3.243905782899518e-05,0.007970252074301243,0.008209245279431343,0.008209217339754105,0.008209245279431343,0.008209245279431343,0.0082047503645299,3.243905782899518e-05,0.007970252074301243,0.008209245279431343,0.008209217339754105,0.008209245279431343,0.008209245279431343,,0.0,True,False,5.251040233299136,0.20756721003860992,,
20260820,official,to_v,11,640,0.007959573129483033,3.231746618156855e-05,0.007715366315096617,0.007963858544826508,0.007963830605149269,0.007963858544826508,0.007963858544826508,0.007959573129483033,3.231746618156855e-05,0.007715366315096617,0.007963858544826508,0.007963830605149269,0.007963858544826508,0.007963858544826508,,0.0,True,False,5.094126802869141,0.2013646994927238,,
20260820,official,to_v,12,320,0.007193510429351591,1.8418514738421077e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193510429351591,1.8418514738421077e-08,0.0071934862062335014,0.007193524390459061,0.007193524390459061,0.007193524390459061,0.007193524390459061,,0.0,True,False,2.301923337392509,0.12868142653549133,,
20260820,official,to_v,13,320,0.008648496874957345,0.00030103909163446354,0.006638623774051666,0.008693461306393147,0.008693431504070759,0.008693461306393147,0.008693461306393147,0.008648496874957345,0.00030103909163446354,0.006638623774051666,0.008693461306393147,0.008693431504070759,0.008693461306393147,0.008693461306393147,,0.0,True,False,2.7675189999863505,0.15480241809911696,,
20260820,official,to_v,14,320,0.007164710108190775,0.00020537506636360107,0.005342119373381138,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007164710108190775,0.00020537506636360107,0.005342119373381138,0.007187799084931612,0.007187799084931612,0.007187799084931612,0.007187799084931612,,0.0,True,False,2.292707234621048,0.12821871070095994,,
20260820,official,to_v,15,1280,0.0075725536873505915,0.00021678059828494307,0.0,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.0075725536873505915,0.00021678059828494307,0.0,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,0.0075839972123503685,,0.0,True,False,9.692868719808757,0.27103482040309756,,
20260820,official,to_k,0,320,0.009114787921134848,0.0003016843957978895,0.007233691401779652,0.00916303601115942,0.009163005277514458,0.00916303601115942,0.00916303601115942,0.009114787921134848,0.0003016843957978895,0.007233691401779652,0.00916303601115942,0.009163005277514458,0.00916303601115942,0.00916303601115942,,0.0,True,False,2.9167321347631514,0.16313929057570437,,
20260820,official,to_k,1,320,0.00768168499780586,0.0002952144096181784,0.005342119373381138,0.007718841079622507,0.007718801032751799,0.007718841079622507,0.007718841079622507,0.00768168499780586,0.0002952144096181784,0.005342119373381138,0.007718841079622507,0.007718801032751799,0.007718841079622507,0.007718841079622507,,0.0,True,False,2.458139199297875,0.13751528043626315,,
20260820,official,to_k,2,640,0.0066448819190554785,2.863023892034955e-05,0.006350789684802294,0.006647683214396238,0.006647646892815828,0.006647683214396238,0.006647683214396238,0.0066448819190554785,2.863023892034955e-05,0.006350789684802294,0.006647683214396238,0.006647646892815828,0.006647683214396238,0.006647683214396238,,0.0,True,False,4.252724428195506,0.1681052510837267,,
20260820,official,to_k,3,640,0.007932133584108669,0.0003394151418498133,5.885453550164232e-44,0.00796080194413662,0.007960767485201359,0.00796080194413662,0.00796080194413662,0.007932133584108669,0.0003394151418498133,5.885453550164232e-44,0.00796080194413662,0.007960767485201359,0.00796080194413662,0.00796080194413662,,0.0,True,False,5.076565493829548,0.20085220967553438,,
20260820,official,to_k,4,1280,0.007442973732031533,0.00011261906624345881,0.006500337738543749,0.007456438150256872,0.007456398569047451,0.007456438150256872,0.007456438150256872,0.007442973732031533,0.00011261906624345881,0.006500337738543749,0.007456438150256872,0.007456398569047451,0.007456438150256872,0.007456438150256872,,0.0,True,False,9.527006377000362,0.26631838058061397,,
20260820,official,to_k,5,1280,0.007708247260598,3.184776956186008e-05,0.0074555459432303905,0.0077122789807617664,0.007712238002568483,0.0077122789807617664,0.0077122789807617664,0.007708247260598,3.184776956186008e-05,0.0074555459432303905,0.0077122789807617664,0.007712238002568483,0.0077122789807617664,0.0077122789807617664,,0.0,True,False,9.86655649356544,0.2757809897866891,,
20260820,official,to_k,6,1280,0.007836027089797425,1.483524327510608e-05,0.007721194066107273,0.007837959565222263,0.007837925106287003,0.007837959565222263,0.007837959565222263,0.007836027089797425,1.483524327510608e-05,0.007721194066107273,0.007837959565222263,0.007837925106287003,0.007837959565222263,0.007837959565222263,,0.0,True,False,10.030114674940705,0.2803507299698226,,
20260820,official,to_k,7,1280,0.007302810158580542,0.00018564056694282037,0.0057032969780266285,0.00732435891404748,0.00732432072982192,0.00732435891404748,0.00732435891404748,0.007302810158580542,0.00018564056694282037,0.0057032969780266285,0.00732435891404748,0.00732432072982192,0.00732435891404748,0.00732435891404748,,0.0,True,False,9.347597002983093,0.2613576166615452,,
20260820,official,to_k,8,1280,0.007815975750781945,0.00017039485248844305,0.006497127469629049,0.007837987504899502,0.007837973535060883,0.007837987504899502,0.007837987504899502,0.007815975750781945,0.00017039485248844305,0.006497127469629049,0.007837987504899502,0.007837973535060883,0.007837987504899502,0.007837987504899502,,0.0,True,False,10.00444896100089,0.2796992411217414,,
20260820,official,to_k,9,640,0.007445026118512032,0.0003006104302225596,1.401298464324817e-45,0.007463347632437944,0.007463308051228523,0.007463347632437944,0.007463347632437944,0.007445026118512032,0.0003006104302225596,1.401298464324817e-45,0.007463347632437944,0.007463308051228523,0.007463347632437944,0.007463347632437944,,0.0,True,False,4.764816715847701,0.1884991490072662,,
20260820,official,to_k,10,640,0.007693598099285737,0.00013268446995589646,0.006641249638050795,0.007710319943726063,0.007710285950452089,0.007710319943726063,0.007710319943726063,0.007693598099285737,0.00013268446995589646,0.006641249638050795,0.007710319943726063,0.007710285950452089,0.007710319943726063,0.007710319943726063,,0.0,True,False,4.9239027835428715,0.19466324460269252,,
20260820,official,to_k,11,640,0.007705323594564106,3.16105200974772e-05,0.0074545955285429955,0.007709320168942213,0.007709286641329527,0.007709320168942213,0.007709320168942213,0.007705323594564106,3.16105200974772e-05,0.0074545955285429955,0.007709320168942213,0.007709286641329527,0.007709320168942213,0.007709320168942213,,0.0,True,False,4.931407100521028,0.19493261910416196,,
20260820,official,to_k,12,320,0.0081856654927833,0.00013815556862359642,0.007187760900706053,0.008204750716686249,0.008204715326428413,0.008204750716686249,0.008204750716686249,0.0081856654927833,0.00013815556862359642,0.007187760900706053,0.008204750716686249,0.008204715326428413,0.008204750716686249,0.008204750716686249,,0.0,True,False,2.619412957690656,0.14645042505818157,,
20260820,official,to_k,13,320,0.006031276706198696,5.4736224993649375e-05,0.005342158488929272,0.006035630591213703,0.006035592872649431,0.006035630591213703,0.006035630591213703,0.006031276706198696,5.4736224993649375e-05,0.005342158488929272,0.006035630591213703,0.006035592872649431,0.006035630591213703,0.006035630591213703,,0.0,True,False,1.9300085459835827,0.10789518676699789,,
