space_type,space_label,layer_id,layer_index,layer_name,animal,matched_eot_margin,matched_fixed_margin,oce_last_to_eot_margin,oce_minus_matched_eot_margin,matched_eot_rank,matched_fixed_rank,oce_last_to_eot_rank
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,bear,-0.034753382205963135,-0.0007050633430480957,0.009306013584136963,0.0440593957901001,6,2,1
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,wolf,-0.033298373222351074,-0.007485568523406982,-0.040117502212524414,-0.00681912899017334,3,4,4
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,rabbit,-0.016363203525543213,-0.010407030582427979,-0.07284164428710938,-0.05647844076156616,2,6,7
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,deer,-0.007484555244445801,-0.03525513410568237,-0.04223167896270752,-0.03474712371826172,3,8,3
W0,L14,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,horse,-0.0005830526351928711,0.01326519250869751,-0.015872061252593994,-0.015289008617401123,2,1,3
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,cat,0.11756783723831177,0.020401298999786377,0.15635079145431519,0.03878295421600342,1,1,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,dog,0.14491665363311768,0.02775484323501587,0.17054635286331177,0.025629699230194092,1,1,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,fox,-0.012475907802581787,0.0009672641754150391,-0.007217109203338623,0.005258798599243164,2,1,2
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,bear,0.016620934009552002,-0.005859851837158203,0.038218140602111816,0.021597206592559814,1,2,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,wolf,0.10083669424057007,0.018359601497650146,0.0890154242515564,-0.011821269989013672,1,1,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,rabbit,0.05564814805984497,0.008932948112487793,0.0685049295425415,0.012856781482696533,1,1,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,deer,0.1255277395248413,0.011317133903503418,0.13484621047973633,0.00931847095489502,1,1,1
W0,L15,layer_15,15,unet.mid_block.attentions.0.transformer_blocks.0.attn2.to_v,horse,0.19787651300430298,0.03589153289794922,0.1864214539527893,-0.011455059051513672,1,1,1
