space_type,layer_id,layer_index,layer_name,normalization_stage,representation,concept,vector_type,count,vector_dimension,mean_norm,std_norm,min_norm,max_norm
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,640,21.682600021362305,0.4876365661621094,20.184247970581055,22.525978088378906
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,640,21.931352615356445,0.5037623047828674,20.894912719726562,22.98777198791504
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,640,21.734542846679688,0.5020641088485718,20.715242385864258,23.00969696044922
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,640,21.906553268432617,0.5397127270698547,20.86333465576172,23.273778915405273
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,640,21.637170791625977,0.606245219707489,20.687015533447266,23.244848251342773
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,640,22.205322265625,0.6362924575805664,20.85715103149414,23.517213821411133
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,640,26.379663467407227,0.0,26.379663467407227,26.379663467407227
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,640,25.321809768676758,0.0,25.321809768676758,25.321809768676758
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,640,23.326202392578125,0.0,23.326202392578125,23.326202392578125
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,640,25.722003936767578,0.0,25.722003936767578,25.722003936767578
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,640,23.106395721435547,0.0,23.106395721435547,23.106395721435547
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,640,24.634119033813477,0.0,24.634119033813477,24.634119033813477
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,640,24.07181167602539,0.0,24.07181167602539,24.07181167602539
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,640,24.59788703918457,0.0,24.59788703918457,24.59788703918457
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,640,23.05645179748535,0.0,23.05645179748535,23.05645179748535
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,640,24.21236801147461,0.0,24.21236801147461,24.21236801147461
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,640,20.642850875854492,0.0,20.642850875854492,20.642850875854492
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,640,20.594436645507812,0.0,20.594436645507812,20.594436645507812
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,640,20.454545974731445,0.0,20.454545974731445,20.454545974731445
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,640,20.674392700195312,0.0,20.674392700195312,20.674392700195312
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,640,21.2434139251709,0.0,21.2434139251709,21.2434139251709
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,640,22.616422653198242,0.0,22.616422653198242,22.616422653198242
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,640,24.931564331054688,0.0,24.931564331054688,24.931564331054688
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,640,25.29012107849121,0.0,25.29012107849121,25.29012107849121
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,640,24.560474395751953,0.0,24.560474395751953,24.560474395751953
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,640,24.243629455566406,0.0,24.243629455566406,24.243629455566406
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,640,23.84511947631836,0.0,23.84511947631836,23.84511947631836
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,640,24.054235458374023,0.0,24.054235458374023,24.054235458374023
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,640,23.571971893310547,0.0,23.571971893310547,23.571971893310547
W0,layer_11,11,unet.up_blocks.2.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,640,24.018272399902344,0.0,24.018272399902344,24.018272399902344
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,320,10.322772979736328,0.6189111471176147,8.935791969299316,11.761836051940918
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,320,10.760860443115234,0.6202833652496338,9.52094841003418,12.020875930786133
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,320,10.329977989196777,0.7183793187141418,9.238951683044434,12.149148941040039
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,320,10.960624694824219,0.5566495656967163,9.816970825195312,12.480274200439453
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,320,10.8139066696167,0.6926562190055847,8.540390968322754,12.072622299194336
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,320,10.56947135925293,0.7616291046142578,8.973189353942871,12.779864311218262
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,320,10.673748970031738,0.6533379554748535,9.270612716674805,12.53602123260498
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,320,10.87817668914795,0.7091704607009888,9.312797546386719,12.442764282226562
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,320,9.576796531677246,0.4510297477245331,8.726025581359863,10.723590850830078
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,320,9.542436599731445,0.35776007175445557,8.872974395751953,10.555307388305664
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,320,9.397075653076172,0.3166893422603607,8.74437427520752,10.060044288635254
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,320,9.132575035095215,0.2756143808364868,8.590109825134277,9.830124855041504
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,320,9.33717155456543,0.2751223146915436,8.758882522583008,9.873069763183594
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,320,9.587349891662598,0.33542370796203613,8.89682388305664,10.325624465942383
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,320,9.586016654968262,0.3797585070133209,8.865492820739746,10.970438957214355
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,320,9.453516960144043,0.3609233498573303,8.613475799560547,10.136340141296387
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,320,12.172609329223633,0.0,12.172609329223633,12.172609329223633
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,320,11.126440048217773,0.0,11.126440048217773,11.126440048217773
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,320,13.01486873626709,0.0,13.01486873626709,13.01486873626709
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,320,12.508865356445312,0.0,12.508865356445312,12.508865356445312
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,320,11.355051040649414,0.0,11.355051040649414,11.355051040649414
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,320,12.548166275024414,0.0,12.548166275024414,12.548166275024414
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,320,11.8871431350708,0.0,11.8871431350708,11.8871431350708
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,320,12.855361938476562,0.0,12.855361938476562,12.855361938476562
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,320,9.301989555358887,0.0,9.301989555358887,9.301989555358887
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,320,9.175453186035156,0.0,9.175453186035156,9.175453186035156
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,320,8.863338470458984,0.0,8.863338470458984,8.863338470458984
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,320,9.25854206085205,0.0,9.25854206085205,9.25854206085205
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,320,10.913259506225586,0.0,10.913259506225586,10.913259506225586
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,320,10.10179615020752,0.0,10.10179615020752,10.10179615020752
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,320,9.917757034301758,0.0,9.917757034301758,9.917757034301758
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,320,9.728342056274414,0.0,9.728342056274414,9.728342056274414
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,320,9.65822982788086,0.0,9.65822982788086,9.65822982788086
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,320,9.762187957763672,0.0,9.762187957763672,9.762187957763672
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,320,9.6284818649292,0.0,9.6284818649292,9.6284818649292
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,320,9.785399436950684,0.0,9.785399436950684,9.785399436950684
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,320,9.600316047668457,0.0,9.600316047668457,9.600316047668457
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,320,9.233017921447754,0.0,9.233017921447754,9.233017921447754
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,320,9.504937171936035,0.0,9.504937171936035,9.504937171936035
W0,layer_12,12,unet.up_blocks.3.attentions.0.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,320,9.617046356201172,0.0,9.617046356201172,9.617046356201172
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,320,12.381599426269531,0.7403321862220764,10.092218399047852,13.867159843444824
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,320,12.7505521774292,0.7428341507911682,11.477300643920898,14.662508010864258
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,320,12.252349853515625,0.7839311957359314,10.78396987915039,13.764599800109863
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,320,12.974946022033691,0.6787483096122742,11.839436531066895,15.01391315460205
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,320,12.848006248474121,0.7491716146469116,10.636204719543457,14.158469200134277
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,320,12.441506385803223,0.8054852485656738,10.622135162353516,14.664000511169434
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,320,12.83247184753418,0.8846501708030701,11.096832275390625,15.142979621887207
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,320,12.991093635559082,0.7703644037246704,11.061470031738281,15.283245086669922
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,320,12.132822036743164,0.5057887434959412,11.256611824035645,13.411477088928223
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,320,12.126546859741211,0.41353079676628113,11.388935089111328,13.518977165222168
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,320,11.802225112915039,0.31009167432785034,11.260496139526367,12.53748607635498
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,320,11.620296478271484,0.3304583728313446,11.009244918823242,12.420502662658691
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,320,11.822580337524414,0.37339138984680176,11.121146202087402,12.862020492553711
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,320,12.156999588012695,0.375850647687912,11.286101341247559,12.877236366271973
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,320,12.083911895751953,0.4352780282497406,11.35060977935791,13.609838485717773
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,320,12.054173469543457,0.43433836102485657,11.326553344726562,12.82635498046875
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,320,16.765474319458008,0.0,16.765474319458008,16.765474319458008
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,320,14.562458992004395,0.0,14.562458992004395,14.562458992004395
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,320,16.32542610168457,0.0,16.32542610168457,16.32542610168457
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,320,15.78693675994873,0.0,15.78693675994873,15.78693675994873
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,320,15.151820182800293,0.0,15.151820182800293,15.151820182800293
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,320,16.738176345825195,0.0,16.738176345825195,16.738176345825195
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,320,16.0303955078125,0.0,16.0303955078125,16.0303955078125
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,320,16.864967346191406,0.0,16.864967346191406,16.864967346191406
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,320,14.045974731445312,0.0,14.045974731445312,14.045974731445312
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,320,14.564057350158691,0.0,14.564057350158691,14.564057350158691
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,320,12.942728042602539,0.0,12.942728042602539,12.942728042602539
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,320,12.627585411071777,0.0,12.627585411071777,12.627585411071777
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,320,14.333871841430664,0.0,14.333871841430664,14.333871841430664
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,320,12.965251922607422,0.0,12.965251922607422,12.965251922607422
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,deer,name,1,320,13.760786056518555,0.0,13.760786056518555,13.760786056518555
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,horse,name,1,320,13.913352012634277,0.0,13.913352012634277,13.913352012634277
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,cat,name,1,320,12.751301765441895,0.0,12.751301765441895,12.751301765441895
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,dog,name,1,320,12.870704650878906,0.0,12.870704650878906,12.870704650878906
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,fox,name,1,320,12.971556663513184,0.0,12.971556663513184,12.971556663513184
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,bear,name,1,320,12.90459156036377,0.0,12.90459156036377,12.90459156036377
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,wolf,name,1,320,12.719476699829102,0.0,12.719476699829102,12.719476699829102
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,rabbit,name,1,320,12.489413261413574,0.0,12.489413261413574,12.489413261413574
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,deer,name,1,320,12.532305717468262,0.0,12.532305717468262,12.532305717468262
W0,layer_13,13,unet.up_blocks.3.attentions.1.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_fixed,horse,name,1,320,12.502887725830078,0.0,12.502887725830078,12.502887725830078
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,cat,description,50,320,12.313321113586426,1.0034345388412476,10.05063533782959,14.452412605285645
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,dog,description,50,320,12.654472351074219,0.9191854000091553,10.354775428771973,15.00560188293457
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,fox,description,50,320,12.106396675109863,1.0636992454528809,10.28271770477295,14.645035743713379
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,bear,description,50,320,12.940328598022461,0.8015433549880981,11.12576675415039,15.0562162399292
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,wolf,description,50,320,12.678466796875,0.8191256523132324,10.469677925109863,14.056900978088379
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,rabbit,description,50,320,12.127948760986328,1.037455439567566,10.13344955444336,14.079031944274902
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,deer,description,50,320,12.615693092346191,0.8638365864753723,10.368135452270508,15.273744583129883
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,eot,horse,description,50,320,13.054157257080078,0.8348516821861267,10.760923385620117,15.036530494689941
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,cat,description,50,320,12.038647651672363,0.5182793736457825,11.03028392791748,13.371193885803223
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,dog,description,50,320,12.0440034866333,0.3334716558456421,11.517878532409668,12.902120590209961
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,fox,description,50,320,11.795099258422852,0.2968844771385193,11.148908615112305,12.452372550964355
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,bear,description,50,320,11.451916694641113,0.31459757685661316,10.91981315612793,12.290321350097656
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,wolf,description,50,320,11.77294921875,0.2991166412830353,11.083196640014648,12.434589385986328
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,rabbit,description,50,320,12.137045860290527,0.33434271812438965,11.34338665008545,12.691878318786621
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,deer,description,50,320,11.975289344787598,0.4240436851978302,11.284521102905273,13.498814582824707
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,fixed_suffix,horse,description,50,320,11.923558235168457,0.4335268437862396,11.19465160369873,12.789926528930664
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,cat,name,1,320,17.111906051635742,0.0,17.111906051635742,17.111906051635742
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,dog,name,1,320,15.179126739501953,0.0,15.179126739501953,15.179126739501953
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,fox,name,1,320,16.245052337646484,0.0,16.245052337646484,16.245052337646484
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,bear,name,1,320,15.48808479309082,0.0,15.48808479309082,15.48808479309082
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,wolf,name,1,320,15.81928825378418,0.0,15.81928825378418,15.81928825378418
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,rabbit,name,1,320,16.285877227783203,0.0,16.285877227783203,16.285877227783203
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,deer,name,1,320,15.077692031860352,0.0,15.077692031860352,15.077692031860352
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_last,horse,name,1,320,16.84553337097168,0.0,16.84553337097168,16.84553337097168
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,cat,name,1,320,14.75539779663086,0.0,14.75539779663086,14.75539779663086
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,dog,name,1,320,15.096211433410645,0.0,15.096211433410645,15.096211433410645
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,fox,name,1,320,13.317635536193848,0.0,13.317635536193848,13.317635536193848
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,bear,name,1,320,13.596949577331543,0.0,13.596949577331543,13.596949577331543
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,wolf,name,1,320,14.41435432434082,0.0,14.41435432434082,14.41435432434082
W0,layer_14,14,unet.up_blocks.3.attentions.2.transformer_blocks.0.attn2.to_v,raw_before_row_l2,name_eot,rabbit,name,1,320,13.527132034301758,0.0,13.527132034301758,13.527132034301758
