projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_k,3,yawl,640,0.19263845418805434,0.6858405427774414,0.42287141490960495,0.2857142857142857,0.09375,0.25
to_k,4,golden retriever,1280,-0.0076318198047439605,0.6855708406830672,0.3503927470505005,0.6153846153846154,0.390625,0.359375
to_k,4,labrador retriever,1280,0.05470318995548053,0.6874043004267151,0.33193691792839675,0.46153846153846156,0.375,0.359375
to_k,4,lemon,1280,0.12318598774805958,0.6883074162324192,0.4046308313874761,0.38461538461538464,0.375,0.3046875
to_k,4,lifeboat,1280,0.12959624342390463,0.6889544440113241,0.3705769836029503,0.3076923076923077,0.0625,0.203125
to_k,4,orange,1280,-0.005363453217384911,0.689615084711113,0.39644704741076564,0.5384615384615384,0.453125,0.515625
to_k,4,soccer ball,1280,0.053227548264620804,0.6862178682291414,0.32759574399970004,0.46153846153846156,0.234375,0.1953125
to_k,4,tabby,1280,0.10488694884650897,0.6866224206431071,0.3945059638528619,0.3076923076923077,0.265625,0.2734375
to_k,4,tiger cat,1280,0.04736335212251581,0.6837237676489167,0.38697049235343,0.3076923076923077,0.3125,0.46875
to_k,4,volleyball,1280,0.09553792145016599,0.6850314374110894,0.42026840457983783,0.38461538461538464,0.0,0.078125
to_k,4,yawl,1280,0.12951549015242264,0.6854223756061402,0.43946784363652114,0.46153846153846156,0.171875,0.2578125
to_k,5,golden retriever,1280,0.0005609582436661792,0.6830767396313604,0.34291044620622413,0.5384615384615384,0.0,0.0546875
to_k,5,labrador retriever,1280,0.07216009463260802,0.6837373809423297,0.32937603380996733,0.46153846153846156,0.078125,0.15625
to_k,5,lemon,1280,-0.022567266555484015,0.6839798556640744,0.3883313312049722,0.3076923076923077,0.078125,0.171875
to_k,5,lifeboat,1280,-0.009573125831035825,0.6830631260672817,0.35945499027438926,0.46153846153846156,0.0,0.046875
to_k,5,orange,1280,-0.03122005500909153,0.6867164302937454,0.38527059976768213,0.5384615384615384,0.140625,0.109375
to_k,5,soccer ball,1280,-0.027937983727969302,0.681755457460531,0.3310338009381667,0.3076923076923077,0.0,0.0234375
to_k,5,tabby,1280,0.07504564824503408,0.68764677446743,0.3885874198313104,0.23076923076923078,0.125,0.140625
to_k,5,tiger cat,1280,-0.020651973869468643,0.6847481204749784,0.3812944232166046,0.38461538461538464,0.0,0.046875
