layer_id,layer_index,representation,concept,sample_index,candidate_id,leave_one_out_own_centroid_cosine_distance
text_space_baseline,-1,eot,deer,190,slot_24__deer__r01__c004,0.2875805327015246
text_space_baseline,-1,eot,deer,198,slot_25__deer__r03__c161,0.3474143996051343
text_space_baseline,-1,eot,deer,206,slot_26__deer__r02__c081,0.4107216500114359
text_space_baseline,-1,eot,deer,214,slot_27__deer__r04__c242,0.4245298030763547
text_space_baseline,-1,eot,deer,222,slot_28__deer__r04__c243,0.27838504949732257
text_space_baseline,-1,eot,deer,230,slot_29__deer__r01__c004,0.28863931742212445
text_space_baseline,-1,eot,deer,238,slot_30__deer__r02__c082,0.27732508245736576
text_space_baseline,-1,eot,deer,246,slot_31__deer__r01__c003,0.37539876404304073
text_space_baseline,-1,eot,deer,254,slot_32__deer__r01__c003,0.31315744582008354
text_space_baseline,-1,eot,deer,262,slot_33__deer__r01__c002,0.2806506079077491
text_space_baseline,-1,eot,deer,270,slot_34__deer__r04__c245,0.23692001393672524
text_space_baseline,-1,eot,deer,278,slot_35__deer__r03__c163,0.2679474576742975
text_space_baseline,-1,eot,deer,286,slot_36__deer__r03__c161,0.4704514693040388
text_space_baseline,-1,eot,deer,294,slot_37__deer__r01__c002,0.5115302877376764
text_space_baseline,-1,eot,deer,302,slot_38__deer__r04__c243,0.26202445438962885
text_space_baseline,-1,eot,deer,310,slot_39__deer__r03__c162,0.29541291628802147
text_space_baseline,-1,eot,deer,318,slot_40__deer__r01__c001,0.2612325499017333
text_space_baseline,-1,eot,deer,326,slot_41__deer__r02__c082,0.27684398986123804
text_space_baseline,-1,eot,deer,334,slot_42__deer__r01__c002,0.2981388680966224
text_space_baseline,-1,eot,deer,342,slot_43__deer__r02__c081,0.27798217538216785
text_space_baseline,-1,eot,deer,350,slot_44__deer__r01__c001,0.2293537615251775
text_space_baseline,-1,eot,deer,358,slot_45__deer__r01__c006,0.33650494731468905
text_space_baseline,-1,eot,deer,366,slot_46__deer__r01__c001,0.48945219159258646
text_space_baseline,-1,eot,deer,374,slot_47__deer__r01__c002,0.31744652569966414
text_space_baseline,-1,eot,deer,382,slot_48__deer__r04__c245,0.23731799906820727
text_space_baseline,-1,eot,deer,390,slot_49__deer__r03__c162,0.25756042018751546
text_space_baseline,-1,eot,deer,398,slot_50__deer__r01__c003,0.20490869327361327
text_space_baseline,-1,eot,horse,7,slot_01__horse__r01__c002,0.34282517623362474
text_space_baseline,-1,eot,horse,15,slot_02__horse__r01__c002,0.4592298852179797
text_space_baseline,-1,eot,horse,23,slot_03__horse__r01__c004,0.5021963895411926
text_space_baseline,-1,eot,horse,31,slot_04__horse__r03__c161,0.30121517730791336
text_space_baseline,-1,eot,horse,39,slot_05__horse__r01__c002,0.3738568584201387
text_space_baseline,-1,eot,horse,47,slot_06__horse__r01__c002,0.41966817370506493
text_space_baseline,-1,eot,horse,55,slot_07__horse__r01__c004,0.3258373600450316
text_space_baseline,-1,eot,horse,63,slot_08__horse__r01__c003,0.3054369906819048
text_space_baseline,-1,eot,horse,71,slot_09__horse__r01__c001,0.37703684913761804
text_space_baseline,-1,eot,horse,79,slot_10__horse__r01__c002,0.3702698546126242
text_space_baseline,-1,eot,horse,87,slot_11__horse__r01__c002,0.24580247192394222
text_space_baseline,-1,eot,horse,95,slot_12__horse__r01__c002,0.30696457405244826
text_space_baseline,-1,eot,horse,103,slot_13__horse__r01__c002,0.29193301475528344
text_space_baseline,-1,eot,horse,111,slot_14__horse__r01__c003,0.25667015097965196
text_space_baseline,-1,eot,horse,119,slot_15__horse__r01__c002,0.34157904837884334
text_space_baseline,-1,eot,horse,127,slot_16__horse__r01__c001,0.27864904811603175
text_space_baseline,-1,eot,horse,135,slot_17__horse__r05__c326,0.2358718930188448
text_space_baseline,-1,eot,horse,143,slot_18__horse__r01__c002,0.4134928337229077
text_space_baseline,-1,eot,horse,151,slot_19__horse__r01__c003,0.24955054652846742
text_space_baseline,-1,eot,horse,159,slot_20__horse__r01__c004,0.28738324411403515
text_space_baseline,-1,eot,horse,167,slot_21__horse__r01__c001,0.32132939354936063
text_space_baseline,-1,eot,horse,175,slot_22__horse__r01__c002,0.3406056783676109
text_space_baseline,-1,eot,horse,183,slot_23__horse__r04__c244,0.2514851280361807
text_space_baseline,-1,eot,horse,191,slot_24__horse__r01__c001,0.22191485582762394
text_space_baseline,-1,eot,horse,199,slot_25__horse__r01__c002,0.26417050288058075
text_space_baseline,-1,eot,horse,207,slot_26__horse__r01__c001,0.41034461689782487
text_space_baseline,-1,eot,horse,215,slot_27__horse__r01__c002,0.28632382729543804
text_space_baseline,-1,eot,horse,223,slot_28__horse__r01__c001,0.2952528054348448
text_space_baseline,-1,eot,horse,231,slot_29__horse__r01__c001,0.2674320693788297
text_space_baseline,-1,eot,horse,239,slot_30__horse__r01__c001,0.3215440415018085
text_space_baseline,-1,eot,horse,247,slot_31__horse__r01__c003,0.3886321501614639
text_space_baseline,-1,eot,horse,255,slot_32__horse__r04__c244,0.42248989890073774
text_space_baseline,-1,eot,horse,263,slot_33__horse__r01__c002,0.37597457716026816
text_space_baseline,-1,eot,horse,271,slot_34__horse__r04__c245,0.36610925064000455
text_space_baseline,-1,eot,horse,279,slot_35__horse__r02__c082,0.25890007026980655
text_space_baseline,-1,eot,horse,287,slot_36__horse__r01__c003,0.2533938188700442
text_space_baseline,-1,eot,horse,295,slot_37__horse__r01__c001,0.4263641077660342
text_space_baseline,-1,eot,horse,303,slot_38__horse__r01__c002,0.3566091744769535
text_space_baseline,-1,eot,horse,311,slot_39__horse__r01__c002,0.44187655207731125
text_space_baseline,-1,eot,horse,319,slot_40__horse__r02__c082,0.2920113949807276
text_space_baseline,-1,eot,horse,327,slot_41__horse__r01__c001,0.3638629411799089
text_space_baseline,-1,eot,horse,335,slot_42__horse__r02__c082,0.5618510729407173
text_space_baseline,-1,eot,horse,343,slot_43__horse__r01__c001,0.40191823689293926
text_space_baseline,-1,eot,horse,351,slot_44__horse__r01__c001,0.34219078641505707
text_space_baseline,-1,eot,horse,359,slot_45__horse__r04__c243,0.27142529429276574
text_space_baseline,-1,eot,horse,367,slot_46__horse__r01__c002,0.30464221122215096
text_space_baseline,-1,eot,horse,375,slot_47__horse__r04__c241,0.2802166602160907
text_space_baseline,-1,eot,horse,383,slot_48__horse__r04__c246,0.36557764721067176
text_space_baseline,-1,eot,horse,391,slot_49__horse__r01__c003,0.25701234104207127
text_space_baseline,-1,eot,horse,399,slot_50__horse__r04__c244,0.4129529297852146
text_space_baseline,-1,fixed_suffix,cat,0,slot_01__cat__r01__c001,0.09053565888812265
text_space_baseline,-1,fixed_suffix,cat,8,slot_02__cat__r01__c002,0.0882055723525017
text_space_baseline,-1,fixed_suffix,cat,16,slot_03__cat__r05__c322,0.08574623215165866
text_space_baseline,-1,fixed_suffix,cat,24,slot_04__cat__r02__c082,0.08452731363487886
text_space_baseline,-1,fixed_suffix,cat,32,slot_05__cat__r01__c001,0.11078671772619031
text_space_baseline,-1,fixed_suffix,cat,40,slot_06__cat__r01__c002,0.0824534642029241
text_space_baseline,-1,fixed_suffix,cat,48,slot_07__cat__r01__c001,0.08401520979446364
text_space_baseline,-1,fixed_suffix,cat,56,slot_08__cat__r01__c001,0.11106789514277238
text_space_baseline,-1,fixed_suffix,cat,64,slot_09__cat__r01__c002,0.06629095524368178
text_space_baseline,-1,fixed_suffix,cat,72,slot_10__cat__r01__c002,0.07446774274111156
text_space_baseline,-1,fixed_suffix,cat,80,slot_11__cat__r01__c007,0.07709597749828079
text_space_baseline,-1,fixed_suffix,cat,88,slot_12__cat__r01__c005,0.07625306814896893
text_space_baseline,-1,fixed_suffix,cat,96,slot_13__cat__r02__c082,0.06004146778670094
text_space_baseline,-1,fixed_suffix,cat,104,slot_14__cat__r01__c001,0.07724099909213356
text_space_baseline,-1,fixed_suffix,cat,112,slot_15__cat__r03__c162,0.07704562865588349
text_space_baseline,-1,fixed_suffix,cat,120,slot_16__cat__r01__c002,0.08347330659794339
text_space_baseline,-1,fixed_suffix,cat,128,slot_17__cat__r01__c002,0.08080062854547498
text_space_baseline,-1,fixed_suffix,cat,136,slot_18__cat__r03__c163,0.06354912708405669
text_space_baseline,-1,fixed_suffix,cat,144,slot_19__cat__r01__c002,0.05851001580452553
text_space_baseline,-1,fixed_suffix,cat,152,slot_20__cat__r01__c002,0.08668918761072009
text_space_baseline,-1,fixed_suffix,cat,160,slot_21__cat__r01__c001,0.07412843739609432
text_space_baseline,-1,fixed_suffix,cat,168,slot_22__cat__r01__c002,0.07808049249284932
text_space_baseline,-1,fixed_suffix,cat,176,slot_23__cat__r04__c244,0.07471542008625698
text_space_baseline,-1,fixed_suffix,cat,184,slot_24__cat__r01__c005,0.0828860219903379
text_space_baseline,-1,fixed_suffix,cat,192,slot_25__cat__r03__c162,0.06622732559651379
text_space_baseline,-1,fixed_suffix,cat,200,slot_26__cat__r02__c082,0.07065593102546786
text_space_baseline,-1,fixed_suffix,cat,208,slot_27__cat__r01__c002,0.08154885910017906
text_space_baseline,-1,fixed_suffix,cat,216,slot_28__cat__r01__c001,0.07295305196820556
text_space_baseline,-1,fixed_suffix,cat,224,slot_29__cat__r02__c083,0.08427454406271506
text_space_baseline,-1,fixed_suffix,cat,232,slot_30__cat__r01__c002,0.07655202767714364
text_space_baseline,-1,fixed_suffix,cat,240,slot_31__cat__r01__c001,0.07160794373679791
text_space_baseline,-1,fixed_suffix,cat,248,slot_32__cat__r02__c081,0.07394009650400202
text_space_baseline,-1,fixed_suffix,cat,256,slot_33__cat__r04__c242,0.09643497664922851
text_space_baseline,-1,fixed_suffix,cat,264,slot_34__cat__r05__c326,0.06910333429508697
text_space_baseline,-1,fixed_suffix,cat,272,slot_35__cat__r01__c002,0.08055575894423628
text_space_baseline,-1,fixed_suffix,cat,280,slot_36__cat__r01__c001,0.1274905675811876
text_space_baseline,-1,fixed_suffix,cat,288,slot_37__cat__r01__c001,0.07581246907796269
text_space_baseline,-1,fixed_suffix,cat,296,slot_38__cat__r01__c001,0.09875228433004601
text_space_baseline,-1,fixed_suffix,cat,304,slot_39__cat__r01__c002,0.07279819034338675
text_space_baseline,-1,fixed_suffix,cat,312,slot_40__cat__r07__c483,0.06177349060663451
text_space_baseline,-1,fixed_suffix,cat,320,slot_41__cat__r01__c002,0.08385296624854655
text_space_baseline,-1,fixed_suffix,cat,328,slot_42__cat__r06__c402,0.1054382990855861
text_space_baseline,-1,fixed_suffix,cat,336,slot_43__cat__r01__c002,0.08272178925536688
text_space_baseline,-1,fixed_suffix,cat,344,slot_44__cat__r03__c162,0.0886824537934856
text_space_baseline,-1,fixed_suffix,cat,352,slot_45__cat__r08__c570,0.06112582066831351
text_space_baseline,-1,fixed_suffix,cat,360,slot_46__cat__r01__c001,0.0977017151477736
text_space_baseline,-1,fixed_suffix,cat,368,slot_47__cat__r01__c001,0.09030928003436367
text_space_baseline,-1,fixed_suffix,cat,376,slot_48__cat__r01__c001,0.09450065023704313
text_space_baseline,-1,fixed_suffix,cat,384,slot_49__cat__r02__c081,0.07655677925599713
text_space_baseline,-1,fixed_suffix,cat,392,slot_50__cat__r01__c001,0.0847136934680397
text_space_baseline,-1,fixed_suffix,dog,1,slot_01__dog__r01__c002,0.09504155768349687
text_space_baseline,-1,fixed_suffix,dog,9,slot_02__dog__r01__c001,0.0812883508368023
text_space_baseline,-1,fixed_suffix,dog,17,slot_03__dog__r02__c082,0.07423400509564004
text_space_baseline,-1,fixed_suffix,dog,25,slot_04__dog__r01__c002,0.07375012266144132
text_space_baseline,-1,fixed_suffix,dog,33,slot_05__dog__r01__c002,0.10258424645411957
text_space_baseline,-1,fixed_suffix,dog,41,slot_06__dog__r01__c002,0.07809571564063245
text_space_baseline,-1,fixed_suffix,dog,49,slot_07__dog__r01__c001,0.07068468250878901
text_space_baseline,-1,fixed_suffix,dog,57,slot_08__dog__r01__c001,0.08267630960259376
text_space_baseline,-1,fixed_suffix,dog,65,slot_09__dog__r01__c004,0.07471235555633793
text_space_baseline,-1,fixed_suffix,dog,73,slot_10__dog__r01__c002,0.07032928743865041
text_space_baseline,-1,fixed_suffix,dog,81,slot_11__dog__r01__c002,0.08735977036740494
text_space_baseline,-1,fixed_suffix,dog,89,slot_12__dog__r02__c082,0.05771854454997849
text_space_baseline,-1,fixed_suffix,dog,97,slot_13__dog__r01__c002,0.08394216354286588
text_space_baseline,-1,fixed_suffix,dog,105,slot_14__dog__r01__c001,0.05913831961186
text_space_baseline,-1,fixed_suffix,dog,113,slot_15__dog__r01__c003,0.07523041904839167
text_space_baseline,-1,fixed_suffix,dog,121,slot_16__dog__r01__c003,0.07257227680164524
text_space_baseline,-1,fixed_suffix,dog,129,slot_17__dog__r01__c004,0.0975407899583074
text_space_baseline,-1,fixed_suffix,dog,137,slot_18__dog__r01__c001,0.0796199303561862
text_space_baseline,-1,fixed_suffix,dog,145,slot_19__dog__r01__c001,0.08276405993319325
text_space_baseline,-1,fixed_suffix,dog,153,slot_20__dog__r01__c002,0.06543004166187216
text_space_baseline,-1,fixed_suffix,dog,161,slot_21__dog__r02__c082,0.06682246768625233
text_space_baseline,-1,fixed_suffix,dog,169,slot_22__dog__r01__c002,0.063583654319874
text_space_baseline,-1,fixed_suffix,dog,177,slot_23__dog__r01__c002,0.10213886929203841
text_space_baseline,-1,fixed_suffix,dog,185,slot_24__dog__r01__c003,0.06958793135154062
text_space_baseline,-1,fixed_suffix,dog,193,slot_25__dog__r01__c003,0.06325782407163982
text_space_baseline,-1,fixed_suffix,dog,201,slot_26__dog__r01__c001,0.0690079913382412
text_space_baseline,-1,fixed_suffix,dog,209,slot_27__dog__r01__c001,0.07959426006286097
text_space_baseline,-1,fixed_suffix,dog,217,slot_28__dog__r01__c001,0.08369051131571381
text_space_baseline,-1,fixed_suffix,dog,225,slot_29__dog__r04__c241,0.07454786998314866
text_space_baseline,-1,fixed_suffix,dog,233,slot_30__dog__r05__c323,0.09159447934433262
text_space_baseline,-1,fixed_suffix,dog,241,slot_31__dog__r02__c082,0.09723720301679228
text_space_baseline,-1,fixed_suffix,dog,249,slot_32__dog__r01__c001,0.06065554112656235
text_space_baseline,-1,fixed_suffix,dog,257,slot_33__dog__r02__c081,0.09107896757797529
text_space_baseline,-1,fixed_suffix,dog,265,slot_34__dog__r03__c162,0.08994225664253175
text_space_baseline,-1,fixed_suffix,dog,273,slot_35__dog__r01__c002,0.07105945303891414
text_space_baseline,-1,fixed_suffix,dog,281,slot_36__dog__r01__c001,0.08110239578769762
text_space_baseline,-1,fixed_suffix,dog,289,slot_37__dog__r01__c002,0.0835682006933669
text_space_baseline,-1,fixed_suffix,dog,297,slot_38__dog__r02__c082,0.06467653019305097
text_space_baseline,-1,fixed_suffix,dog,305,slot_39__dog__r03__c162,0.08810292902774863
text_space_baseline,-1,fixed_suffix,dog,313,slot_40__dog__r03__c162,0.0880476850280878
text_space_baseline,-1,fixed_suffix,dog,321,slot_41__dog__r02__c082,0.07718874244179386
text_space_baseline,-1,fixed_suffix,dog,329,slot_42__dog__r01__c001,0.07661254277590768
text_space_baseline,-1,fixed_suffix,dog,337,slot_43__dog__r01__c004,0.06788891738944147
text_space_baseline,-1,fixed_suffix,dog,345,slot_44__dog__r01__c004,0.05798941159213644
text_space_baseline,-1,fixed_suffix,dog,353,slot_45__dog__r01__c002,0.07261254562929387
text_space_baseline,-1,fixed_suffix,dog,361,slot_46__dog__r01__c003,0.07774448543178591
text_space_baseline,-1,fixed_suffix,dog,369,slot_47__dog__r01__c001,0.08645618714873249
text_space_baseline,-1,fixed_suffix,dog,377,slot_48__dog__r01__c002,0.07354359986321879
text_space_baseline,-1,fixed_suffix,dog,385,slot_49__dog__r01__c002,0.07694438894039601
text_space_baseline,-1,fixed_suffix,dog,393,slot_50__dog__r01__c002,0.06116256679872856
text_space_baseline,-1,fixed_suffix,fox,2,slot_01__fox__r02__c083,0.0977855373756682
text_space_baseline,-1,fixed_suffix,fox,10,slot_02__fox__r01__c005,0.13452830106414693
text_space_baseline,-1,fixed_suffix,fox,18,slot_03__fox__r02__c082,0.08389390298087096
text_space_baseline,-1,fixed_suffix,fox,26,slot_04__fox__r01__c002,0.07072772372211922
text_space_baseline,-1,fixed_suffix,fox,34,slot_05__fox__r02__c083,0.08167438809329952
text_space_baseline,-1,fixed_suffix,fox,42,slot_06__fox__r15__c1123,0.09034431129512321
text_space_baseline,-1,fixed_suffix,fox,50,slot_07__fox__r01__c001,0.11176082584613156
text_space_baseline,-1,fixed_suffix,fox,58,slot_08__fox__r11__c802,0.0876182135367759
text_space_baseline,-1,fixed_suffix,fox,66,slot_09__fox__r01__c002,0.09646212371739049
text_space_baseline,-1,fixed_suffix,fox,74,slot_10__fox__r01__c002,0.08326301447250262
text_space_baseline,-1,fixed_suffix,fox,82,slot_11__fox__r01__c001,0.09687647273730482
text_space_baseline,-1,fixed_suffix,fox,90,slot_12__fox__r02__c081,0.08315366288956172
text_space_baseline,-1,fixed_suffix,fox,98,slot_13__fox__r01__c002,0.06181869994874911
text_space_baseline,-1,fixed_suffix,fox,106,slot_14__fox__r01__c002,0.07198522565604837
text_space_baseline,-1,fixed_suffix,fox,114,slot_15__fox__r01__c001,0.07872186659510283
text_space_baseline,-1,fixed_suffix,fox,122,slot_16__fox__r04__c246,0.07044501026132188
text_space_baseline,-1,fixed_suffix,fox,130,slot_17__fox__r15__c1121,0.08344798231102124
text_space_baseline,-1,fixed_suffix,fox,138,slot_18__fox__r04__c243,0.10436475907832621
text_space_baseline,-1,fixed_suffix,fox,146,slot_19__fox__r02__c081,0.0696990361657106
text_space_baseline,-1,fixed_suffix,fox,154,slot_20__fox__r07__c484,0.10380670245870005
text_space_baseline,-1,fixed_suffix,fox,162,slot_21__fox__r01__c003,0.07423843619836346
text_space_baseline,-1,fixed_suffix,fox,170,slot_22__fox__r02__c081,0.07822830480040566
text_space_baseline,-1,fixed_suffix,fox,178,slot_23__fox__r04__c245,0.05949112593879913
text_space_baseline,-1,fixed_suffix,fox,186,slot_24__fox__r06__c404,0.04522548795747716
text_space_baseline,-1,fixed_suffix,fox,194,slot_25__fox__r05__c325,0.06776825019232557
text_space_baseline,-1,fixed_suffix,fox,202,slot_26__fox__r01__c002,0.06771157790042803
text_space_baseline,-1,fixed_suffix,fox,210,slot_27__fox__r05__c322,0.08751898960305615
text_space_baseline,-1,fixed_suffix,fox,218,slot_28__fox__r04__c247,0.08452582945054943
text_space_baseline,-1,fixed_suffix,fox,226,slot_29__fox__r01__c002,0.08128849323365694
text_space_baseline,-1,fixed_suffix,fox,234,slot_30__fox__r01__c002,0.08239049280149668
text_space_baseline,-1,fixed_suffix,fox,242,slot_31__fox__r04__c243,0.08041398791787446
text_space_baseline,-1,fixed_suffix,fox,250,slot_32__fox__r01__c002,0.08378208074684179
text_space_baseline,-1,fixed_suffix,fox,258,slot_33__fox__r01__c001,0.10166417296584784
text_space_baseline,-1,fixed_suffix,fox,266,slot_34__fox__r04__c246,0.0597767048659561
text_space_baseline,-1,fixed_suffix,fox,274,slot_35__fox__r04__c241,0.0763590117698848
text_space_baseline,-1,fixed_suffix,fox,282,slot_36__fox__r01__c002,0.06856279882244487
text_space_baseline,-1,fixed_suffix,fox,290,slot_37__fox__r05__c322,0.0720449136565362
text_space_baseline,-1,fixed_suffix,fox,298,slot_38__fox__r01__c002,0.07972011376616317
text_space_baseline,-1,fixed_suffix,fox,306,slot_39__fox__r01__c002,0.07876874508407972
text_space_baseline,-1,fixed_suffix,fox,314,slot_40__fox__r01__c001,0.07395554731507636
text_space_baseline,-1,fixed_suffix,fox,322,slot_41__fox__r03__c162,0.07331467146745685
text_space_baseline,-1,fixed_suffix,fox,330,slot_42__fox__r01__c001,0.08948161053699188
text_space_baseline,-1,fixed_suffix,fox,338,slot_43__fox__r01__c002,0.053649078345507806
text_space_baseline,-1,fixed_suffix,fox,346,slot_44__fox__r04__c242,0.05589307045306735
text_space_baseline,-1,fixed_suffix,fox,354,slot_45__fox__r04__c243,0.06539903824967253
text_space_baseline,-1,fixed_suffix,fox,362,slot_46__fox__r01__c002,0.06247885636024142
text_space_baseline,-1,fixed_suffix,fox,370,slot_47__fox__r05__c324,0.0851478965306669
